id,type,chapter,section,question,choices,answer,explanation,tags,source_file,images,reference
qa-0665,mcq,各論Ⅴ 縦隔疾患,各論V 縦隔疾患,成人の神経原性腫瘍で最多のものは？,"{""a"": ""神経鞘腫（schwannoma、良性）"", ""b"": ""神経線維腫（neurofibroma）"", ""c"": ""神経芽腫（neuroblastoma）"", ""d"": ""傍神経節腫（paraganglioma）""}","[""a""]","成人の神経原性腫瘍で最多は神経鞘腫(schwannoma、良性)。

【AI解説】
【結論】成人の神経原性腫瘍で最多は神経鞘腫（schwannoma、良性）。
【選択肢の解説】
⭕「神経鞘腫（schwannoma、良性）」：正しい。成人の神経原性腫瘍の大半は良性である。
❌「神経線維腫（neurofibroma）」：誤り。神経線維腫症I型に伴うことがある。
❌「神経芽腫（neuroblastoma）」：誤り。小児の悪性腫瘍である。
❌「傍神経節腫（paraganglioma）」：誤り。まれである。
【関連知識】椎間孔を通って脊柱管内へ進展するダンベル型腫瘍の形をとることがあり、術前にMRIで評価する。","[""各論Ⅴ"", ""各論Ⅴ 縦隔疾患"", ""一問一答"", ""語句MCQ化""]",各論V_縦隔疾患_問題集.docx,[],"{""title"": ""各論 V 縦隔疾患"", ""page"": 8, ""image"": ""assets/reference_pages/k5_p008.webp"", ""viewer"": ""reference-viewer.html?doc=k5&page=8"", ""highlights"": [{""x"": 0.083, ""y"": 0.3962, ""w"": 0.3773, ""h"": 0.0257}]}"
qa-0666,mcq,各論Ⅴ 縦隔疾患,各論V 縦隔疾患,小児の神経原性腫瘍で悪性の代表は？,"{""a"": ""神経芽腫（neuroblastoma）"", ""b"": ""神経鞘腫（schwannoma）"", ""c"": ""神経線維腫（neurofibroma）"", ""d"": ""神経節腫（ganglioneuroma）""}","[""a""]","小児の神経原性腫瘍で悪性の代表は神経芽腫(neuroblastoma)。

【AI解説】
【結論】小児の神経原性腫瘍で悪性の代表は神経芽腫（neuroblastoma）。
【関連知識】乳幼児に多く、尿中VMA/HVAが上昇する。
【選択肢の解説】
⭕「神経芽腫（neuroblastoma）」：正しい。
❌「神経鞘腫（schwannoma）」：誤り。成人に多い良性腫瘍である。
❌「神経線維腫（neurofibroma）」：誤り。
❌「神経節腫（ganglioneuroma）」：誤り。良性で年長児にみられる。
【関連知識】乳幼児に多く、尿中VMA・HVAが上昇する。MIBGシンチが診断に有用である。","[""各論Ⅴ"", ""各論Ⅴ 縦隔疾患"", ""一問一答"", ""語句MCQ化""]",各論V_縦隔疾患_問題集.docx,[],"{""title"": ""各論 V 縦隔疾患"", ""page"": 8, ""image"": ""assets/reference_pages/k5_p008.webp"", ""viewer"": ""reference-viewer.html?doc=k5&page=8"", ""highlights"": [{""x"": 0.0669, ""y"": 0.7169, ""w"": 0.3933, ""h"": 0.0178}]}"
qa-0667,mcq,各論Ⅴ 縦隔疾患,各論V 縦隔疾患,神経芽腫で高悪性度に関与する遺伝子は？,"{""a"": ""MYCN（増幅）"", ""b"": ""EGFR（変異）"", ""c"": ""ALK（融合）"", ""d"": ""KRAS（変異）""}","[""a""]","神経芽腫で高悪性度に関与する遺伝子はMYCN(増幅)。

【AI解説】
【結論】神経芽腫で高悪性度に関与する遺伝子はMYCN（増幅）。
【選択肢の解説】
⭕「MYCN（増幅）」：正しい。MYCN増幅は予後不良因子で、治療強度の決定に用いられる。
❌「EGFR（変異）」：誤り。肺腺癌のドライバー遺伝子である。
❌「ALK（融合）」：誤り。神経芽腫ではALK点変異が知られるが、高悪性度の代表的指標はMYCN増幅である。
❌「KRAS（変異）」：誤り。
【関連知識】","[""各論Ⅴ"", ""各論Ⅴ 縦隔疾患"", ""一問一答"", ""語句MCQ化""]",各論V_縦隔疾患_問題集.docx,[],"{""title"": ""各論 V 縦隔疾患"", ""page"": 9, ""image"": ""assets/reference_pages/k5_p009.webp"", ""viewer"": ""reference-viewer.html?doc=k5&page=9""}"
qa-0668,mcq,各論Ⅴ 縦隔疾患,各論V 縦隔疾患,椎間孔を通じ胸腔と脊柱管に発育する腫瘍は？,"{""a"": ""ダンベル型腫瘍"", ""b"": ""砂時計型嚢胞"", ""c"": ""分葉状腫瘤"", ""d"": ""石灰化腫瘤""}","[""a""]","椎間孔を通じ胸腔と脊柱管に発育する腫瘍はダンベル型腫瘍。

【AI解説】
【結論】椎間孔を通じ胸腔と脊柱管に発育する腫瘍はダンベル型腫瘍。
【関連知識】神経鞘腫などにみられ、脊髄圧迫症状をきたしうる。
【選択肢の解説】
⭕「ダンベル型腫瘍」：正しい。椎間孔部でくびれた形態をとる。
❌「砂時計型嚢胞」：誤り。
❌「分葉状腫瘤」：誤り。
❌「石灰化腫瘤」：誤り。
【関連知識】脊髄圧迫による神経症状をきたしうるため、切除には脳神経外科・整形外科との合同手術を要することがある。","[""各論Ⅴ"", ""各論Ⅴ 縦隔疾患"", ""一問一答"", ""語句MCQ化""]",各論V_縦隔疾患_問題集.docx,[],"{""title"": ""各論 V 縦隔疾患"", ""page"": 8, ""image"": ""assets/reference_pages/k5_p008.webp"", ""viewer"": ""reference-viewer.html?doc=k5&page=8"", ""highlights"": [{""x"": 0.0872, ""y"": 0.1986, ""w"": 0.2503, ""h"": 0.0188}]}"
qa-0669,mcq,各論Ⅴ 縦隔疾患,各論V 縦隔疾患,神経線維腫症Ⅰ型の別名と原因遺伝子は？,"{""a"": ""von Recklinghausen病／NF1遺伝子"", ""b"": ""結節性硬化症／TSC遺伝子"", ""c"": ""von Hippel-Lindau病／VHL遺伝子"", ""d"": ""Li-Fraumeni症候群／TP53遺伝子""}","[""a""]","神経線維腫症I型の別名はvon Recklinghausen病で、原因遺伝子はNF1。

【AI解説】
【結論】神経線維腫症I型の別名はvon Recklinghausen病、原因遺伝子はNF1。
【関連知識】カフェオレ斑・神経線維腫が特徴。NF2（両側聴神経腫瘍）とは別。
【選択肢の解説】
⭕「von Recklinghausen病／NF1遺伝子」：正しい。
❌「結節性硬化症／TSC遺伝子」：誤り。リンパ脈管筋腫症や腎血管筋脂肪腫を伴う。
❌「von Hippel-Lindau病／VHL遺伝子」：誤り。血管芽腫や腎細胞癌を伴う。
❌「Li-Fraumeni症候群／TP53遺伝子」：誤り。
【関連知識】カフェオレ斑と多発神経線維腫を特徴とし、悪性末梢神経鞘腫瘍への悪性転化がありうる。","[""各論Ⅴ"", ""各論Ⅴ 縦隔疾患"", ""一問一答"", ""語句MCQ化""]",各論V_縦隔疾患_問題集.docx,[],"{""title"": ""各論 V 縦隔疾患"", ""page"": 8, ""image"": ""assets/reference_pages/k5_p008.webp"", ""viewer"": ""reference-viewer.html?doc=k5&page=8"", ""highlights"": [{""x"": 0.0669, ""y"": 0.5069, ""w"": 0.3975, ""h"": 0.0193}]}"
qa-0670,mcq,各論Ⅴ 縦隔疾患,各論V 縦隔疾患,上位交感神経圧迫で生じる症候群は？,"{""a"": ""Horner症候群"", ""b"": ""上大静脈症候群"", ""c"": ""Pancoast症候群"", ""d"": ""Lambert-Eaton症候群""}","[""a""]","上位交感神経圧迫で生じるのはHorner症候群。

【AI解説】
【結論】上位交感神経（星状神経節など）の圧迫で生じるのはHorner症候群。
【関連知識】縮瞳・眼瞼下垂・無汗の三徴。
【選択肢の解説】
⭕「Horner症候群」：正しい。星状神経節など上位交感神経の障害により生じる。
❌「上大静脈症候群」：誤り。上大静脈の閉塞による顔面・上肢の浮腫と静脈怒張である。
❌「Pancoast症候群」：誤り。肺尖部胸壁浸潤癌により腕神経叢障害と交感神経障害を同時にきたす病態である。
❌「Lambert-Eaton症候群」：誤り。神経筋接合部の障害である。
【関連知識】縮瞳・眼瞼下垂・患側顔面の発汗低下（無汗）が三徴である。多量の発汗ではない点に注意する。","[""各論Ⅴ"", ""各論Ⅴ 縦隔疾患"", ""一問一答"", ""語句MCQ化""]",各論V_縦隔疾患_問題集.docx,[],"{""title"": ""各論 V 縦隔疾患"", ""page"": 9, ""image"": ""assets/reference_pages/k5_p009.webp"", ""viewer"": ""reference-viewer.html?doc=k5&page=9"", ""highlights"": [{""x"": 0.5551, ""y"": 0.1912, ""w"": 0.3773, ""h"": 0.0193}]}"
qa-0671,mcq,各論Ⅴ 縦隔疾患,各論V 縦隔疾患,気管支原性嚢胞の好発部位は？,"{""a"": ""中縦隔"", ""b"": ""前縦隔"", ""c"": ""後縦隔"", ""d"": ""心横隔膜角""}","[""a""]","気管支原性嚢胞の好発部位は中縦隔(傍気管・気管分岐部)。

【AI解説】
【結論】気管支原性嚢胞の好発部位は中縦隔（傍気管・気管分岐部）。
【選択肢の解説】
⭕「中縦隔」：正しい。傍気管・気管分岐部に好発する。
❌「前縦隔」：誤り。
❌「後縦隔」：誤り。食道重複嚢胞は後縦隔寄りに生じうる。
❌「心横隔膜角」：誤り。心膜嚢胞の部位である。
【関連知識】前腸由来の先天性嚢胞で、内腔は線毛上皮に覆われ軟骨を含む。感染や気道圧迫を起こすことがあり切除の適応となる。","[""各論Ⅴ"", ""各論Ⅴ 縦隔疾患"", ""一問一答"", ""語句MCQ化""]",各論V_縦隔疾患_問題集.docx,[],"{""title"": ""各論 V 縦隔疾患"", ""page"": 10, ""image"": ""assets/reference_pages/k5_p010.webp"", ""viewer"": ""reference-viewer.html?doc=k5&page=10"", ""highlights"": [{""x"": 0.0676, ""y"": 0.6117, ""w"": 0.3947, ""h"": 0.0198}]}"
qa-0672,mcq,各論Ⅴ 縦隔疾患,各論V 縦隔疾患,心膜嚢胞の好発部位は？,"{""a"": ""心横隔膜角（右側が多い）"", ""b"": ""心横隔膜角（左側が多い）"", ""c"": ""前上縦隔"", ""d"": ""後縦隔傍脊椎""}","[""a""]","心膜嚢胞の好発部位は心横隔膜角(右側が多い)。

【AI解説】
【結論】心膜嚢胞の好発部位は心横隔膜角（右側が多い）。
【選択肢の解説】
⭕「心横隔膜角（右側が多い）」：正しい。
❌「心横隔膜角（左側が多い）」：誤り。右側が多い。
❌「前上縦隔」：誤り。
❌「後縦隔傍脊椎」：誤り。
【関連知識】無症状で偶発的に発見されることが多く、水様の内容でCT値は低い。経過観察でよい。","[""各論Ⅴ"", ""各論Ⅴ 縦隔疾患"", ""一問一答"", ""語句MCQ化""]",各論V_縦隔疾患_問題集.docx,[],"{""title"": ""各論 V 縦隔疾患"", ""page"": 10, ""image"": ""assets/reference_pages/k5_p010.webp"", ""viewer"": ""reference-viewer.html?doc=k5&page=10"", ""highlights"": [{""x"": 0.0662, ""y"": 0.8043, ""w"": 0.3961, ""h"": 0.0203}]}"
qa-0673,mcq,各論Ⅴ 縦隔疾患,各論V 縦隔疾患,漿液性嚢胞・気管支原性嚢胞のCT値は？,"{""a"": ""漿液性0〜20 HU、気管支原性20〜40 HU"", ""b"": ""漿液性40〜60 HU、気管支原性60〜80 HU"", ""c"": ""漿液性−50 HU以下、気管支原性0 HU"", ""d"": ""漿液性・気管支原性ともに70 HU以上""}","[""a""]","漿液性嚢胞のCT値は0〜20HU、気管支原性嚢胞は20〜40HU。

【AI解説】
【結論】漿液性嚢胞のCT値は0〜20HU、気管支原性嚢胞は20〜40HU。
【関連知識】気管支原性嚢胞は内容が粘稠で高CT値となる。
【選択肢の解説】
⭕「漿液性0〜20 HU、気管支原性20〜40 HU」：正しい。
❌「漿液性40〜60 HU、気管支原性60〜80 HU」：誤り。高すぎる。
❌「漿液性−50 HU以下、気管支原性0 HU」：誤り。脂肪の値である。
❌「漿液性・気管支原性ともに70 HU以上」：誤り。
【関連知識】気管支原性嚢胞は内容が粘稠なため漿液性より高いCT値を示し、充実性腫瘤と誤りやすい。造影しても内部は増強されない点が鑑別に有用である。","[""各論Ⅴ"", ""各論Ⅴ 縦隔疾患"", ""一問一答"", ""語句MCQ化""]",各論V_縦隔疾患_問題集.docx,[],"{""title"": ""各論 V 縦隔疾患"", ""page"": 10, ""image"": ""assets/reference_pages/k5_p010.webp"", ""viewer"": ""reference-viewer.html?doc=k5&page=10"", ""highlights"": [{""x"": 0.5035, ""y"": 0.4368, ""w"": 0.394, ""h"": 0.0198}]}"
qa-0674,mcq,各論Ⅴ 縦隔疾患,各論V 縦隔疾患,急性縦隔炎の大部分の原因は？,"{""a"": ""食道穿孔"", ""b"": ""血行性感染"", ""c"": ""胸膜からの直接波及"", ""d"": ""気管損傷""}","[""a""]","急性縦隔炎の大部分の原因は食道穿孔。

【AI解説】
【結論】急性縦隔炎の大部分の原因は食道穿孔。
【関連知識】正中胸骨切開後の創部感染も原因となる。
【選択肢の解説】
⭕「食道穿孔」：正しい。内視鏡操作や異物、Boerhaave症候群による。
❌「血行性感染」：誤り。まれである。
❌「胸膜からの直接波及」：誤り。
❌「気管損傷」：誤り。まれである。
【関連知識】正中胸骨切開後の創部感染（術後縦隔炎）も重要な原因である。","[""各論Ⅴ"", ""各論Ⅴ 縦隔疾患"", ""一問一答"", ""語句MCQ化""]",各論V_縦隔疾患_問題集.docx,[],"{""title"": ""各論 V 縦隔疾患"", ""page"": 11, ""image"": ""assets/reference_pages/k5_p011.webp"", ""viewer"": ""reference-viewer.html?doc=k5&page=11"", ""highlights"": [{""x"": 0.1192, ""y"": 0.5593, ""w"": 0.3773, ""h"": 0.0198}]}"
qa-0675,mcq,各論Ⅴ 縦隔疾患,各論V 縦隔疾患,死亡率が非常に高い縦隔炎の型は？,"{""a"": ""降下性壊死性縦隔炎（DNM）"", ""b"": ""慢性線維性縦隔炎"", ""c"": ""術後縦隔炎"", ""d"": ""結核性縦隔炎""}","[""a""]","死亡率が非常に高い縦隔炎は降下性壊死性縦隔炎(DNM)。

【AI解説】
【結論】死亡率が非常に高い縦隔炎は降下性壊死性縦隔炎（DNM）。
【関連知識】口腔・頸部感染が縦隔へ下降して生じる。
【選択肢の解説】
⭕「降下性壊死性縦隔炎（DNM）」：正しい。口腔・咽頭・頸部の感染が頸部の筋膜間隙を伝って縦隔へ下降する。
❌「慢性線維性縦隔炎」：誤り。緩徐に進行する線維化である。
❌「術後縦隔炎」：誤り。重篤だがDNMほどではない。
❌「結核性縦隔炎」：誤り。
【関連知識】好気性菌と嫌気性菌の混合感染が多く、CTで軟部組織のびまん性浸潤（CT値＞25 HU）が診断の参考となる。","[""各論Ⅴ"", ""各論Ⅴ 縦隔疾患"", ""一問一答"", ""語句MCQ化""]",各論V_縦隔疾患_問題集.docx,[],"{""title"": ""各論 V 縦隔疾患"", ""page"": 11, ""image"": ""assets/reference_pages/k5_p011.webp"", ""viewer"": ""reference-viewer.html?doc=k5&page=11"", ""highlights"": [{""x"": 0.1025, ""y"": 0.4195, ""w"": 0.3933, ""h"": 0.0198}]}"
qa-0676,mcq,各論Ⅴ 縦隔疾患,各論V 縦隔疾患,縦隔炎の治療で抗菌薬に加え必要なものは？,"{""a"": ""外科的ドレナージ"", ""b"": ""抗真菌薬の追加"", ""c"": ""免疫抑制療法"", ""d"": ""無治療経過観察""}","[""a""]","縦隔炎の治療では抗菌薬に加え外科的ドレナージが必要。

【AI解説】
【結論】縦隔炎の治療では抗菌薬に加え外科的ドレナージが必要。
【選択肢の解説】
⭕「外科的ドレナージ」：正しい。抗菌薬単独では制御できず、十分なドレナージが必要である。
❌「抗真菌薬の追加」：誤り。通常は不要である。
❌「免疫抑制療法」：誤り。
❌「無治療経過観察」：誤り。
【関連知識】治療中は定期的にCTを撮影して残存膿瘍を評価し、経皮的・胸腔鏡的ドレナージで十分な効果が得られない場合は躊躇せず開胸ドレナージに移行する。","[""各論Ⅴ"", ""各論Ⅴ 縦隔疾患"", ""一問一答"", ""語句MCQ化""]",各論V_縦隔疾患_問題集.docx,[],"{""title"": ""各論 V 縦隔疾患"", ""page"": 11, ""image"": ""assets/reference_pages/k5_p011.webp"", ""viewer"": ""reference-viewer.html?doc=k5&page=11"", ""highlights"": [{""x"": 0.5397, ""y"": 0.3315, ""w"": 0.3919, ""h"": 0.0198}]}"
mcq-0677,mcq,各論Ⅴ 縦隔疾患,各論V 縦隔疾患,問1 縦隔区分と好発腫瘍について誤っているものはどれか。,"{""a"": ""胸腺腫は前縦隔に好発する"", ""b"": ""胚細胞腫瘍は前縦隔に好発する"", ""c"": ""神経原性腫瘍は約90%が後縦隔に発生する"", ""d"": ""気管支原性嚢胞は後縦隔に好発する"", ""e"": ""縦隔腫瘍全体で胸腺腫が最多である""}",d,"気管支原性嚢胞は中縦隔（傍気管・気管分岐部）に好発する（④が誤り）。①②前縦隔は4つのT（胸腺腫・奇形腫・甲状腺腫・リンパ腫）。③神経原性腫瘍は約90%が後縦隔。⑤縦隔腫瘍全体で胸腺腫が最多（約30%）。

【AI解説】
【結論】正答（誤っているもの）：「気管支原性嚢胞は後縦隔に好発する」。
【選択肢の解説】
⭕「胸腺腫は前縦隔に好発」：正しい。
⭕「胚細胞腫瘍は前縦隔に好発」：正しい。
⭕「神経原性腫瘍は約90%が後縦隔」：正しい。
❌「気管支原性嚢胞は後縦隔に好発」：誤り。中縦隔（傍気管・気管分岐部）に好発する。
⭕「縦隔腫瘍全体で胸腺腫が最多」：正しい（約30%）。","[""各論Ⅴ"", ""各論Ⅴ 縦隔疾患"", ""5択""]",各論V_縦隔疾患_問題集.docx,[],"{""title"": ""各論 V 縦隔疾患"", ""page"": 10, ""image"": ""assets/reference_pages/k5_p010.webp"", ""viewer"": ""reference-viewer.html?doc=k5&page=10"", ""highlights"": [{""x"": 0.0676, ""y"": 0.6117, ""w"": 0.3947, ""h"": 0.0198}]}"
